GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071
1580000US1714000031040300,1714000031040300,"Census Tract 403, Cook County (part), Chicago city, Illinois",3069,2955,1984,121,14,683,1,152,114,99,5,7,46,9,20,0,2,0,3,0,0,0,3,4,0,15,5,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031040401,1714000031040401,"Census Tract 404.01, Cook County (part), Chicago city, Illinois",3092,2982,2369,51,9,261,2,290,110,105,17,8,35,0,28,1,3,1,0,0,0,3,1,8,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031040402,1714000031040402,"Census Tract 404.02, Cook County (part), Chicago city, Illinois",4468,4334,3493,139,17,280,0,405,134,128,14,23,48,0,28,2,4,1,5,0,0,0,2,1,0,6,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031040600,1714000031040600,"Census Tract 406, Cook County (part), Chicago city, Illinois",2434,2339,2034,49,7,117,0,132,95,82,15,12,18,0,24,0,0,0,4,0,0,0,1,7,1,12,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031040700,1714000031040700,"Census Tract 407, Cook County (part), Chicago city, Illinois",3123,2997,2471,103,3,198,0,222,126,121,20,7,48,1,27,0,0,0,6,0,0,0,2,9,1,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031040800,1714000031040800,"Census Tract 408, Cook County (part), Chicago city, Illinois",1514,1472,1221,77,5,98,0,71,42,42,4,7,20,0,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031040900,1714000031040900,"Census Tract 409, Cook County (part), Chicago city, Illinois",1950,1896,1634,37,2,86,0,137,54,51,13,3,23,1,11,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031050100,1714000031050100,"Census Tract 501, Cook County (part), Chicago city, Illinois",2290,2228,1976,39,11,105,0,97,62,59,13,7,18,0,13,2,0,0,3,0,0,0,2,1,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031050200,1714000031050200,"Census Tract 502, Cook County (part), Chicago city, Illinois",4837,4719,4040,124,19,310,2,224,118,110,18,11,50,0,14,3,3,0,1,0,0,0,1,8,1,8,3,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031050300,1714000031050300,"Census Tract 503, Cook County (part), Chicago city, Illinois",2365,2291,1982,44,8,133,0,124,74,69,11,8,24,0,12,0,0,0,1,0,0,0,4,6,3,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031050500,1714000031050500,"Census Tract 505, Cook County (part), Chicago city, Illinois",4754,4592,4203,73,13,216,5,82,162,152,28,17,71,1,26,0,4,0,3,1,0,0,0,1,0,9,2,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031050600,1714000031050600,"Census Tract 506, Cook County (part), Chicago city, Illinois",2071,2018,1850,34,8,77,0,49,53,53,5,3,22,1,14,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031050700,1714000031050700,"Census Tract 507, Cook County (part), Chicago city, Illinois",1418,1376,1256,31,1,52,2,34,42,36,7,1,26,0,1,0,0,0,1,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031050800,1714000031050800,"Census Tract 508, Cook County (part), Chicago city, Illinois",1289,1255,1139,10,0,69,0,37,34,33,3,2,17,0,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031050900,1714000031050900,"Census Tract 509, Cook County (part), Chicago city, Illinois",1391,1342,1167,26,0,73,0,76,49,45,6,5,10,0,23,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031051000,1714000031051000,"Census Tract 510, Cook County (part), Chicago city, Illinois",1503,1466,1289,31,8,57,0,81,37,35,4,2,16,0,12,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031051100,1714000031051100,"Census Tract 511, Cook County (part), Chicago city, Illinois",1556,1506,1367,32,0,58,1,48,50,49,15,2,18,1,5,1,1,0,0,0,0,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031051200,1714000031051200,"Census Tract 512, Cook County (part), Chicago city, Illinois",1516,1471,1355,28,1,29,1,57,45,42,10,1,16,0,9,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031051300,1714000031051300,"Census Tract 513, Cook County (part), Chicago city, Illinois",2683,2617,2340,41,13,104,3,116,66,57,5,7,25,0,12,2,1,0,1,0,0,0,0,4,0,9,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031051400,1714000031051400,"Census Tract 514, Cook County (part), Chicago city, Illinois",2077,2017,1518,192,15,106,1,185,60,58,6,5,26,0,14,0,0,0,4,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031060100,1714000031060100,"Census Tract 601, Cook County (part), Chicago city, Illinois",2569,2495,2236,77,3,76,3,100,74,69,10,3,35,0,12,1,2,0,5,0,0,1,0,0,0,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031060200,1714000031060200,"Census Tract 602, Cook County (part), Chicago city, Illinois",2111,2030,1635,85,9,89,0,212,81,74,19,4,19,0,22,3,0,0,2,0,0,0,0,5,0,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031060300,1714000031060300,"Census Tract 603, Cook County (part), Chicago city, Illinois",2839,2790,2509,49,8,153,1,70,49,48,2,3,31,2,5,0,0,0,0,0,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031060400,1714000031060400,"Census Tract 604, Cook County (part), Chicago city, Illinois",3370,3318,3036,51,5,130,4,92,52,52,11,4,22,4,8,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031060500,1714000031060500,"Census Tract 605, Cook County (part), Chicago city, Illinois",1309,1280,1001,80,3,143,1,52,29,27,0,3,11,0,10,0,0,0,1,0,0,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031060800,1714000031060800,"Census Tract 608 (part), Cook County (part), Chicago city, Illinois",4837,4700,3716,325,7,522,5,125,137,124,21,9,46,1,16,11,1,0,7,1,0,1,2,7,1,11,4,1,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031060900,1714000031060900,"Census Tract 609 (part), Cook County (part), Chicago city, Illinois",6867,6723,5421,579,16,487,6,214,144,137,22,17,47,0,19,5,6,0,9,0,0,0,2,10,0,7,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031061000,1714000031061000,"Census Tract 610, Cook County (part), Chicago city, Illinois",1647,1609,1481,30,8,56,0,34,38,37,8,2,18,0,3,2,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031061100,1714000031061100,"Census Tract 611, Cook County (part), Chicago city, Illinois",1379,1357,1276,18,5,46,0,12,22,22,7,3,4,0,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031061200,1714000031061200,"Census Tract 612, Cook County (part), Chicago city, Illinois",1889,1846,1708,29,4,68,0,37,43,38,5,4,25,0,0,3,0,0,0,0,0,0,1,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031061500,1714000031061500,"Census Tract 615, Cook County (part), Chicago city, Illinois",1707,1681,1562,22,3,71,0,23,26,25,7,1,15,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031061800,1714000031061800,"Census Tract 618, Cook County (part), Chicago city, Illinois",1112,1083,889,78,5,80,1,30,29,29,8,7,4,0,4,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031061901,1714000031061901,"Census Tract 619.01, Cook County (part), Chicago city, Illinois",3433,3353,2811,186,5,295,0,56,80,67,15,8,27,0,9,1,3,0,2,0,0,1,1,0,0,8,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031061902,1714000031061902,"Census Tract 619.02 (part), Cook County (part), Chicago city, Illinois",4240,4135,3616,158,7,292,2,60,105,100,24,13,35,0,14,7,3,1,1,0,0,0,1,0,1,5,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031062000,1714000031062000,"Census Tract 620, Cook County (part), Chicago city, Illinois",2569,2514,2251,75,2,145,0,41,55,54,14,3,26,0,3,1,3,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031062100,1714000031062100,"Census Tract 621, Cook County (part), Chicago city, Illinois",3436,3351,2949,98,3,247,2,52,85,81,10,27,26,1,7,3,3,0,0,0,0,2,0,2,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031062200,1714000031062200,"Census Tract 622, Cook County (part), Chicago city, Illinois",2870,2816,2560,47,6,157,0,46,54,53,14,6,28,3,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031062300,1714000031062300,"Census Tract 623, Cook County (part), Chicago city, Illinois",1513,1485,1389,31,0,57,0,8,28,28,4,3,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031062400,1714000031062400,"Census Tract 624, Cook County (part), Chicago city, Illinois",1421,1396,1306,20,3,49,0,18,25,22,9,0,11,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031062500,1714000031062500,"Census Tract 625, Cook County (part), Chicago city, Illinois",1497,1462,1286,59,7,58,1,51,35,35,3,5,20,1,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031062600,1714000031062600,"Census Tract 626, Cook County (part), Chicago city, Illinois",2226,2155,1925,32,2,157,0,39,71,70,13,4,39,0,5,0,1,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1580000US1714000031062700,1714000031062700,"Census Tract 627, Cook County (part), Chicago city, Illinois",2724,2658,2400,57,10,106,1,84,66,60,6,6,30,2,12,0,0,0,0,0,0,0,0,3,1,6,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031062800,1714000031062800,"Census Tract 628, Cook County (part), Chicago city, Illinois",3506,3448,3188,63,3,131,0,63,58,56,9,5,30,1,6,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031062900,1714000031062900,"Census Tract 629, Cook County (part), Chicago city, Illinois",3976,3892,3584,84,5,160,0,59,84,77,13,10,40,0,7,1,2,0,0,0,0,0,3,1,0,6,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031063000,1714000031063000,"Census Tract 630, Cook County (part), Chicago city, Illinois",2973,2912,2536,84,4,239,3,46,61,55,3,8,27,0,9,1,0,0,3,0,0,0,3,1,0,6,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031063100,1714000031063100,"Census Tract 631, Cook County (part), Chicago city, Illinois",2173,2112,1883,45,7,122,4,51,61,58,10,9,27,1,5,0,1,0,0,0,0,0,1,4,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031063200,1714000031063200,"Census Tract 632 (part), Cook County (part), Chicago city, Illinois",6345,6191,5326,257,18,492,2,96,154,146,31,13,58,2,9,6,5,2,3,0,0,1,5,11,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031063301,1714000031063301,"Census Tract 633.01, Cook County (part), Chicago city, Illinois",2641,2571,2096,176,2,251,2,44,70,60,8,8,25,0,11,2,0,0,0,0,0,0,0,3,3,10,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031063302,1714000031063302,"Census Tract 633.02, Cook County (part), Chicago city, Illinois",3996,3902,3380,124,10,334,4,50,94,79,20,3,33,1,7,0,2,0,0,2,0,0,6,5,0,15,4,2,0,0,1,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031063303,1714000031063303,"Census Tract 633.03, Cook County (part), Chicago city, Illinois",1201,1183,1073,17,1,84,0,8,18,18,2,1,12,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031063400,1714000031063400,"Census Tract 634, Cook County (part), Chicago city, Illinois",2180,2114,1874,90,5,111,5,29,66,60,18,8,19,1,11,0,0,0,1,0,0,0,2,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031070101,1714000031070101,"Census Tract 701.01 (part), Cook County (part), Chicago city, Illinois",3796,3706,3321,77,4,263,1,40,90,85,12,6,49,0,6,0,0,0,2,0,0,0,0,10,0,5,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031070102,1714000031070102,"Census Tract 701.02, Cook County (part), Chicago city, Illinois",2413,2360,2063,67,2,182,1,45,53,49,6,5,23,2,6,0,0,0,1,0,0,0,4,2,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031070103,1714000031070103,"Census Tract 701.03, Cook County (part), Chicago city, Illinois",1709,1666,1412,55,7,173,0,19,43,40,8,3,18,1,5,0,1,1,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031070200,1714000031070200,"Census Tract 702, Cook County (part), Chicago city, Illinois",3900,3809,3327,132,11,277,0,62,91,88,13,3,53,0,9,0,6,0,1,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031070300,1714000031070300,"Census Tract 703, Cook County (part), Chicago city, Illinois",3367,3278,3025,53,4,166,1,29,89,86,5,18,42,0,8,1,2,0,1,1,0,0,1,6,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031070400,1714000031070400,"Census Tract 704, Cook County (part), Chicago city, Illinois",2984,2922,2646,109,2,124,1,40,62,57,6,4,21,3,6,0,4,0,0,1,0,4,0,8,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031070500,1714000031070500,"Census Tract 705, Cook County (part), Chicago city, Illinois",2928,2873,2647,97,2,100,2,25,55,53,7,2,33,0,6,3,1,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031070600,1714000031070600,"Census Tract 706, Cook County (part), Chicago city, Illinois",2981,2899,2630,30,8,150,0,81,82,79,8,6,46,0,12,1,0,0,4,0,0,0,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031070700,1714000031070700,"Census Tract 707, Cook County (part), Chicago city, Illinois",3481,3397,2766,212,10,243,0,166,84,78,12,3,40,0,14,7,1,0,1,0,0,0,0,0,0,6,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031071000,1714000031071000,"Census Tract 710, Cook County (part), Chicago city, Illinois",4442,4344,3809,214,3,195,2,121,98,95,17,8,45,3,9,6,1,0,1,1,0,0,0,4,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031071100,1714000031071100,"Census Tract 711, Cook County (part), Chicago city, Illinois",2944,2895,2590,93,10,141,0,61,49,48,12,1,22,1,8,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031071200,1714000031071200,"Census Tract 712, Cook County (part), Chicago city, Illinois",1906,1856,1679,64,1,90,0,22,50,49,4,1,29,1,8,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031071300,1714000031071300,"Census Tract 713, Cook County (part), Chicago city, Illinois",3513,3454,3148,54,3,204,0,45,59,57,7,14,29,0,5,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031071400,1714000031071400,"Census Tract 714 (part), Cook County (part), Chicago city, Illinois",4570,4468,3888,260,4,281,1,34,102,92,18,9,45,4,8,2,0,0,2,0,0,0,2,1,1,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0
1580000US1714000031071500,1714000031071500,"Census Tract 715 (part), Cook County (part), Chicago city, Illinois",5768,5670,5100,282,8,245,10,25,98,85,16,8,51,0,7,1,1,0,0,0,0,0,0,1,0,10,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1580000US1714000031071600,1714000031071600,"Census Tract 716, Cook County (part), Chicago city, Illinois",1783,1737,1543,101,3,69,1,20,46,43,1,9,21,0,6,3,1,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031071700,1714000031071700,"Census Tract 717, Cook County (part), Chicago city, Illinois",1652,1602,1330,195,3,64,0,10,50,40,13,0,17,0,2,5,0,0,0,1,0,0,0,2,0,7,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031071800,1714000031071800,"Census Tract 718, Cook County (part), Chicago city, Illinois",2646,2589,2051,416,2,98,6,16,57,57,9,3,31,0,5,0,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031080100,1714000031080100,"Census Tract 801, Cook County (part), Chicago city, Illinois",6013,5924,5448,150,4,275,0,47,89,85,18,7,28,1,21,4,2,0,0,1,0,0,0,3,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1580000US1714000031080201,1714000031080201,"Census Tract 802.01, Cook County (part), Chicago city, Illinois",3287,3235,2941,109,2,144,0,39,52,43,1,1,19,1,15,0,0,0,0,0,0,0,2,4,0,7,2,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031080202,1714000031080202,"Census Tract 802.02, Cook County (part), Chicago city, Illinois",3498,3439,3112,79,4,215,0,29,59,55,5,5,30,0,9,0,1,0,2,1,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
